Quarter,Category,Name,End Amount,End Cost
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Стеллаж металлический 6 полок,1,0.0
20222,101.36,Доска магнитно-маркерная BRAUBERG 120х240,1,0.0
20222,101.36,Доска магнитно-маркерная информ. вращающ. 90х120 см,1,0.0
20222,101.36,Станция паяльная термовоздушная ELEMENT 878D,1,0.0
20222,101.36,Источник постоянного тока АКИП-1104 ,1,0.0
20222,101.36,"Печь СВЧ MYSTERY MMW-2032 20 л, серебристый",1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Шкаф-купе № 2 зеркальный накладная № 41,1,18651.81
20222,101.36,"Кресло офисное ""Метта""",1,0.0
20222,101.36,"Кресло офисное ""Метта""",1,0.0
20222,101.36,"Кресло офисное ""Метта""",1,0.0
20222,101.36,"Кресло офисное ""Метта""",1,0.0
20222,101.36,Флипчарт магнитно-маркерный 70х100 см,1,0.0
20222,101.36,Флипчарт магнитно-маркерный 70х100 см ATTACHE,1,0.0
20222,101.36,Шкаф-купе № 5 зеркальный накладная № 45,1,21786.82
20222,101.36,"Станция рабочая Артикул пк-тна-ср160х158х75 на 2 рабочих места, цвет Дуб Альпийский 160х158х75, ДСП, производство Россия",1,0.0
20222,101.36,Кресло ColleqeH935L2 B,1,0.0
20222,101.36,Стол в прямой высокий 70 х 60 см,1,0.0
20222,101.36,Стол в прямой высокий 70 х 60 см,1,0.0
20222,101.36,Стол в прямой высокий 70 х 60 см,1,0.0
20222,101.36,Стол в прямой высокий 70 х 60 см,1,0.0
20222,101.36,Стол в прямой высокий 70 х 60 см,1,0.0
20222,101.36,"Тумба мобильная, цвет - Дуб альпийский 43х47х64",1,0.0
20222,101.36,"Тумба мобильная, цвет - Дуб альпийский 43х47х64",1,0.0
20222,101.36,"Тумба мобильная, цвет - Дуб альпийский 43х47х64",1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Тумба мобильная,1,0.0
20222,101.36,Кресло с низкой спинкой WELLA_SEAT,1,0.0
20222,101.36,"Стул высокий, каркас-массив дерева, спинка и седенье -ДВП, цвет - белый",1,0.0
20222,101.36,"Стол круглый 105 см, столешница из закаленного стекла",1,0.0
20222,101.36,"Стул для посетителей с подлокотником, цвет - белый",1,0.0
20222,101.36,"Кресло руководителя  ""Метта""",1,0.0
20222,101.36,"Кресло руководителя  ""Метта""",1,0.0
20222,101.36,Доска магнитно-маркерная поворотная BOARDSYS 100х150,1,0.0
20222,101.36,Доска магнитно-маркерная информ. 100 х150 см рама INDEX,1,0.0
20222,101.36,Тумба TTF цвет Венге,1,0.0
20222,101.36,"Тумба однодверная, корпус ДСП, фасад МДФ706х549х560",1,0.0
20222,101.36,Тумба однодверная ДСП 706х600х560 цвет темно-серый ДСП,1,0.0
20222,101.36,Станция рабочая,1,0.0
20222,101.36,Станция рабочая,1,0.0
20222,101.36,"Холодильник INDESIT ST 167, двухкамерный, белый",1,0.0
20222,101.36,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x800x300",1,0.0
20222,101.36,Шкаф с дверьми купе Тип 2,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 2,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 2,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Шкаф с дверьми купе Тип 3,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
20222,101.36,Кресло руководителя,1,0.0
